symbol_pvc,p_value_chi2,symbol_pvfe,p_value_fisher_exact,symbol_as,accuracy_score,symbol_ars,adjusted_rand_score,symbol_mc,matthews_corrcoef,symbol_mis,mutual_info_score
"('PETKM', 'KOZAA')",0.000514825660116,"('THYAO', 'DOHOL')",0.00043945995056599995,"('VAKBN', 'TAVHL')",0.21250806856487098,"('PETKM', 'PGSUS')",0.005358813539401001,"('ASELS', 'THYAO')",0.066502425399802,"('SISE', 'SODA')",0.007633924142909
"('PGSUS', 'DOHOL')",0.000559007544355,"('PETKM', 'TSKB')",0.000442801054895,"('KRDMD', 'ASELS')",0.21271875770273604,"('AKBNK', 'ISCTR')",0.005367297410771001,"('SAHOL', 'TKFEN')",0.06675533733958999,"('SAHOL', 'TTKOM')",0.007704294006716999
"('KCHOL', 'DOHOL')",0.000605642282773,"('ARCLK', 'DOHOL')",0.00046004510189599996,"('HALKB', 'KOZAA')",0.213014981273408,"('PETKM', 'EREGL')",0.005371444900598999,"('TSKB', 'DOHOL')",0.066773838139791,"('KRDMD', 'KOZAL')",0.007719503882394
"('YKBNK', 'TAVHL')",0.0007323106444780001,"('KOZAL', 'KRDMD')",0.000488011462975,"('EKGYO', 'VAKBN')",0.21320973348783298,"('SAHOL', 'GARAN')",0.005424075925267,"('YKBNK', 'SODA')",0.067110534584471,"('SAHOL', 'ASELS')",0.0077264806565430005
"('YKBNK', 'TSKB')",0.0007416865319069999,"('DOHOL', 'PETKM')",0.000542177517783,"('EKGYO', 'FROTO')",0.213457076566125,"('EREGL', 'TTKOM')",0.005428406177789001,"('THYAO', 'VAKBN')",0.067334143416669,"('THYAO', 'TTKOM')",0.0077483750426949995
"('PETKM', 'SAHOL')",0.000820006530979,"('ARCLK', 'EKGYO')",0.0005872403733689999,"('KCHOL', 'PGSUS')",0.214044509540665,"('DOHOL', 'GARAN')",0.005511522866612,"('EREGL', 'KOZAA')",0.067495769290925,"('TTKOM', 'EREGL')",0.007760656780516999
"('YKBNK', 'KOZAA')",0.001240016825666,"('DOHOL', 'TSKB')",0.00061384157072,"('EKGYO', 'ASELS')",0.21436848203939698,"('HALKB', 'EREGL')",0.005512625744762,"('TTKOM', 'TKFEN')",0.06752844271003201,"('AKBNK', 'HALKB')",0.007763968017151
"('DOHOL', 'TSKB')",0.0015301077212360001,"('ISCTR', 'TSKB')",0.000747777125678,"('PETKM', 'EREGL')",0.214639725505147,"('EREGL', 'TKFEN')",0.005531608469964,"('SAHOL', 'TTKOM')",0.06754916788009599,"('DOHOL', 'THYAO')",0.007786246538518
"('KOZAL', 'KRDMD')",0.0015370651795139998,"('KRDMD', 'BIMAS')",0.0008281593603069999,"('PETKM', 'TOASO')",0.21526717557251895,"('EKGYO', 'PETKM')",0.005539108041671,"('YKBNK', 'TTKOM')",0.067568251372851,"('SAHOL', 'AKBNK')",0.007829616088481999
"('PETKM', 'TSKB')",0.0016709360396870002,"('TSKB', 'PGSUS')",0.0008626291062839999,"('EKGYO', 'TOASO')",0.215777262180974,"('EKGYO', 'VAKBN')",0.005581862855784,"('SAHOL', 'THYAO')",0.067568922935414,"('AKBNK', 'EREGL')",0.007927424464457
"('THYAO', 'DOHOL')",0.001788426425891,"('KRDMD', 'TAVHL')",0.0009241094277039999,"('EKGYO', 'AKBNK')",0.215777262180974,"('VAKBN', 'KOZAA')",0.0055889915225749995,"('SAHOL', 'TOASO')",0.06769015624563599,"('THYAO', 'EREGL')",0.008023979927643001
"('KOZAL', 'YKBNK')",0.001892628879119,"('VAKBN', 'TSKB')",0.0010512663795730001,"('AKBNK', 'GARAN')",0.216104239221809,"('PETKM', 'VAKBN')",0.005666220152545,"('SAHOL', 'ASELS')",0.067775525355215,"('EREGL', 'KCHOL')",0.008064032208904
"('ARCLK', 'DOHOL')",0.0019050273745739997,"('TUPRS', 'EKGYO')",0.001255129258532,"('YKBNK', 'TTKOM')",0.21677716921303,"('KRDMD', 'SAHOL')",0.005701365389377,"('SAHOL', 'AKBNK')",0.06789378190277401,"('SAHOL', 'ARCLK')",0.00807248049693
"('ARCLK', 'EKGYO')",0.001906532886111,"('YKBNK', 'KOZAA')",0.001293865885252,"('PETKM', 'BIMAS')",0.216876670484918,"('KRDMD', 'HALKB')",0.0057918434344179995,"('TTKOM', 'EREGL')",0.068040482037298,"('PETKM', 'EKGYO')",0.008107383313556
"('DOHOL', 'PETKM')",0.0020603575145979997,"('KRDMD', 'SAHOL')",0.001416586056545,"('ARCLK', 'PGSUS')",0.21756683403446897,"('TTKOM', 'TCELL')",0.005797329887295,"('VAKBN', 'KCHOL')",0.068407102372734,"('YKBNK', 'SODA')",0.008129674406202
"('TSKB', 'PGSUS')",0.0021228007679529996,"('KRDMD', 'ARCLK')",0.0014603213765670001,"('KRDMD', 'TCELL')",0.218002466091245,"('VAKBN', 'HALKB')",0.005823271846664001,"('AKBNK', 'EREGL')",0.068659814956987,"('PETKM', 'VAKBN')",0.008140190271083
"('ISCTR', 'TSKB')",0.002303034972302,"('FROTO', 'DOHOL')",0.00148160622336,"('DOHOL', 'SODA')",0.218284904323175,"('GARAN', 'TCELL')",0.005857259356307,"('DOHOL', 'GARAN')",0.068743139917957,"('KRDMD', 'SODA')",0.008199959297357
"('FROTO', 'DOHOL')",0.002801511094517,"('TSKB', 'YKBNK')",0.0017656546560719999,"('YKBNK', 'KCHOL')",0.21913847932928598,"('HALKB', 'TCELL')",0.005876251467337,"('TTKOM', 'ISCTR')",0.069087189579241,"('HALKB', 'TKFEN')",0.008216099608383999
"('TSKB', 'YKBNK')",0.0031423988367729997,"('TSKB', 'KRDMD')",0.001916462971081,"('EKGYO', 'TCELL')",0.21990740740740697,"('EREGL', 'THYAO')",0.005903949929004001,"('TTKOM', 'AKBNK')",0.069472360336599,"('TTKOM', 'AKBNK')",0.008218764521718
"('VAKBN', 'TSKB')",0.003193742866391,"('HALKB', 'TSKB')",0.002029636186449,"('HALKB', 'KOZAL')",0.22088542156217703,"('EKGYO', 'TKFEN')",0.005914220671343,"('VAKBN', 'KOZAA')",0.070072368486122,"('THYAO', 'VAKBN')",0.008352148984954
"('TUPRS', 'EKGYO')",0.003484170142872,"('ARCLK', 'TSKB')",0.002075212777277,"('KRDMD', 'TOASO')",0.22093310293754603,"('EKGYO', 'TCELL')",0.005981369693185,"('PETKM', 'VAKBN')",0.07051955058983501,"('GARAN', 'ARCLK')",0.008384432145555001
"('EKGYO', 'KRDMD')",0.0035460600310909998,"('TAVHL', 'TSKB')",0.00210891820403,"('EKGYO', 'GARAN')",0.221064814814815,"('EKGYO', 'TOASO')",0.005994783775731,"('EREGL', 'KCHOL')",0.07066824131452701,"('EREGL', 'TKFEN')",0.008392485046779
"('TKFEN', 'DOHOL')",0.004245583823728,"('PETKM', 'SAHOL')",0.002353610955775,"('DOHOL', 'ISCTR')",0.22120141342756197,"('HALKB', 'TKFEN')",0.006030160278384,"('KRDMD', 'ASELS')",0.070755229160346,"('TTKOM', 'ISCTR')",0.008476785041523001
"('HALKB', 'TSKB')",0.00444216907384,"('TKFEN', 'DOHOL')",0.0027511595610279996,"('PETKM', 'ASELS')",0.22128958412819502,"('YKBNK', 'HALKB')",0.006107999761746,"('SAHOL', 'ARCLK')",0.071391869872936,"('PETKM', 'DOHOL')",0.008496971584356
"('SODA', 'BIMAS')",0.004489031251324,"('DOHOL', 'AKBNK')",0.003566434312725,"('DOHOL', 'TUPRS')",0.22190812720848102,"('KRDMD', 'PGSUS')",0.006116872056805001,"('EREGL', 'AKBNK')",0.071440345874938,"('YKBNK', 'ISCTR')",0.008558050069584
"('TSKB', 'KRDMD')",0.004558798991285999,"('TSKB', 'TKFEN')",0.003568283068162,"('SAHOL', 'PGSUS')",0.222209901868382,"('THYAO', 'PGSUS')",0.006182016480556,"('SAHOL', 'VAKBN')",0.072168304108318,"('YKBNK', 'TKFEN')",0.008576861832845999
"('TSKB', 'DOHOL')",0.004723871538422,"('SODA', 'DOHOL')",0.00393626534401,"('PETKM', 'TAVHL')",0.22243418542541002,"('GARAN', 'TTKOM')",0.006182615836041999,"('EREGL', 'SAHOL')",0.072453170112209,"('DOHOL', 'VAKBN')",0.00857815643055
"('EKGYO', 'KCHOL')",0.006111951948429,"('TSKB', 'SAHOL')",0.003969203022464,"('ISCTR', 'KOZAA')",0.22308960013878,"('TTKOM', 'GARAN')",0.006193135810404001,"('TTKOM', 'SAHOL')",0.07256210291415499,"('VAKBN', 'ARCLK')",0.008655107172560999
"('PETKM', 'KOZAL')",0.006543376181331,"('EKGYO', 'DOHOL')",0.004010591630581,"('ISCTR', 'BIMAS')",0.22321583608265302,"('AKBNK', 'TCELL')",0.006298610892020001,"('PETKM', 'YKBNK')",0.072600575705232,"('SAHOL', 'TCELL')",0.008701038542185999
"('EKGYO', 'DOHOL')",0.007019485362548999,"('YKBNK', 'EREGL')",0.004593309254555001,"('FROTO', 'BIMAS')",0.223269087923687,"('GARAN', 'ASELS')",0.006350684611894,"('GARAN', 'ARCLK')",0.07268504739882001,"('EREGL', 'ARCLK')",0.008755800309523
"('TSKB', 'TKFEN')",0.007052595543845,"('DOHOL', 'TTKOM')",0.0049428763516219994,"('YKBNK', 'SAHOL')",0.223474992772478,"('DOHOL', 'VAKBN')",0.00640082012612,"('TSKB', 'SISE')",0.072846898787838,"('EREGL', 'AKBNK')",0.008784969255265
"('EKGYO', 'TUPRS')",0.007520576180798,"('TKFEN', 'EKGYO')",0.005580236515853001,"('EKGYO', 'KOZAL')",0.22363847045191199,"('YKBNK', 'ASELS')",0.006411291425368,"('SAHOL', 'TCELL')",0.07375043761641499,"('TSKB', 'SISE')",0.008792718634786999
"('ARCLK', 'TSKB')",0.0077805102523280005,"('PGSUS', 'DOHOL')",0.006610945201986,"('HALKB', 'THYAO')",0.225425462661583,"('YKBNK', 'SAHOL')",0.006422097780839001,"('ISCTR', 'HALKB')",0.07405730631107699,"('HALKB', 'TCELL')",0.00881687249684
"('TSKB', 'SAHOL')",0.007900444022248,"('KOZAL', 'DOHOL')",0.008009394677049,"('EKGYO', 'KOZAA')",0.225546605293441,"('VAKBN', 'EREGL')",0.0064284424965509995,"('EREGL', 'TKFEN')",0.07452220070118598,"('SAHOL', 'VAKBN')",0.008848305018124001
"('TAVHL', 'TSKB')",0.008000923374636,"('KCHOL', 'EKGYO')",0.008645448311509001,"('FROTO', 'PGSUS')",0.22568457133954,"('VAKBN', 'ARCLK')",0.006467093538992,"('SAHOL', 'KCHOL')",0.074556814361516,"('EREGL', 'SAHOL')",0.008863851986366
"('GARAN', 'TSKB')",0.010617620596866998,"('TTKOM', 'TSKB')",0.010156690668586,"('ISCTR', 'ARCLK')",0.225837237549887,"('EKGYO', 'EREGL')",0.006486489126287001,"('YKBNK', 'ISCTR')",0.074795179331074,"('TTKOM', 'SAHOL')",0.008893292630351
"('PETKM', 'TOASO')",0.011039746465125,"('PETKM', 'KOZAL')",0.011432869813045,"('DOHOL', 'SAHOL')",0.22662889518413604,"('EKGYO', 'ASELS')",0.006542378550186999,"('EREGL', 'ARCLK')",0.074929818810465,"('TTKOM', 'PGSUS')",0.008942084947836
"('TOASO', 'DOHOL')",0.011600644523503999,"('DOHOL', 'EREGL')",0.011999095328878,"('PETKM', 'TCELL')",0.22692601067887103,"('SAHOL', 'PGSUS')",0.006606422688326999,"('EREGL', 'ASELS')",0.074953768190294,"('KRDMD', 'ISCTR')",0.008957828386499
"('TSKB', 'SISE')",0.011904699656038,"('TOASO', 'DOHOL')",0.012091118371182,"('HALKB', 'TKFEN')",0.22701793721973101,"('KRDMD', 'BIMAS')",0.006626293811605,"('HALKB', 'TKFEN')",0.07498760596876598,"('SAHOL', 'KCHOL')",0.008965525754586002
"('EKGYO', 'PGSUS')",0.011947003945406,"('PETKM', 'TUPRS')",0.012337163571381999,"('PETKM', 'KOZAL')",0.22727272727272702,"('HALKB', 'ISCTR')",0.006630482334632,"('DOHOL', 'KRDMD')",0.075308377104592,"('YKBNK', 'ASELS')",0.009036762917176
"('DOHOL', 'AKBNK')",0.012637159749781,"('GARAN', 'TSKB')",0.013379229682646003,"('KRDMD', 'BIMAS')",0.22754195459032603,"('DOHOL', 'SODA')",0.006684871019579001,"('THYAO', 'ASELS')",0.075399463906616,"('PETKM', 'YKBNK')",0.009143139542305001
"('YKBNK', 'EREGL')",0.013732297605778999,"('DOHOL', 'ISCTR')",0.014730712435271999,"('ISCTR', 'TCELL')",0.22770217560890998,"('TSKB', 'KRDMD')",0.0067279190646910006,"('TTKOM', 'VAKBN')",0.07549775998526599,"('ISCTR', 'HALKB')",0.009177139584232
"('PETKM', 'TUPRS')",0.01474925507949,"('SODA', 'BIMAS')",0.01488600292363,"('VAKBN', 'TCELL')",0.22781637183986198,"('GARAN', 'EREGL')",0.0067469438017100005,"('HALKB', 'TCELL')",0.07642547952148401,"('SAHOL', 'PGSUS')",0.009181896581358
"('DOHOL', 'TTKOM')",0.015150121109178,"('TTKOM', 'DOHOL')",0.015218922270968998,"('ISCTR', 'TOASO')",0.22784920083391197,"('EREGL', 'TCELL')",0.006796740651259,"('TTKOM', 'TCELL')",0.077177593136896,"('EREGL', 'ASELS')",0.009262672427694
"('TTKOM', 'DOHOL')",0.015314089083205,"('TSKB', 'SISE')",0.015232500967774999,"('YKBNK', 'ASELS')",0.228029867892016,"('EREGL', 'GARAN')",0.00682301871702,"('DOHOL', 'THYAO')",0.07732177685594999,"('DOHOL', 'KRDMD')",0.009279208220753
"('EKGYO', 'HALKB')",0.015919045824821,"('TSKB', 'DOHOL')",0.01591589497737,"('EKGYO', 'ARCLK')",0.22827346465816897,"('KRDMD', 'PETKM')",0.006830262423835999,"('VAKBN', 'ARCLK')",0.077349856885015,"('YKBNK', 'SAHOL')",0.009283532272169001
"('EKGYO', 'AKBNK')",0.017394905136268998,"('DOHOL', 'TUPRS')",0.018971101539352,"('EKGYO', 'TKFEN')",0.22837370242214497,"('AKBNK', 'SAHOL')",0.006831664979017,"('DOHOL', 'VAKBN')",0.077732780775143,"('EREGL', 'THYAO')",0.009432568516663
"('TKFEN', 'EKGYO')",0.018175399343875,"('DOHOL', 'ASELS')",0.019298683581268,"('ISCTR', 'KOZAL')",0.22853918930648398,"('AKBNK', 'TKFEN')",0.006862552272158001,"('TTKOM', 'PGSUS')",0.077867551019492,"('TTKOM', 'TCELL')",0.00946519410076
"('EKGYO', 'FROTO')",0.018244310787334,"('PETKM', 'FROTO')",0.019536506728421,"('KRDMD', 'KOZAA')",0.22879684418145999,"('PETKM', 'KRDMD')",0.006868807621944001,"('EREGL', 'THYAO')",0.078048693469504,"('KRDMD', 'PETKM')",0.009492640979503
"('EKGYO', 'BIMAS')",0.01901796540516,"('DOHOL', 'EKGYO')",0.020351696760712,"('VAKBN', 'ARCLK')",0.228927752293578,"('EKGYO', 'SISE')",0.006912218341568001,"('GARAN', 'TCELL')",0.078156217576028,"('TSKB', 'SAHOL')",0.009651877257548
"('KCHOL', 'EKGYO')",0.023856384098916,"('EKGYO', 'SODA')",0.021493162374012,"('YKBNK', 'TAVHL')",0.22985850418712103,"('PETKM', 'HALKB')",0.006954020249871999,"('SAHOL', 'GARAN')",0.07866451136887401,"('TTKOM', 'VAKBN')",0.009674892246704
"('DOHOL', 'ISCTR')",0.024968520519051,"('EKGYO', 'KRDMD')",0.022880733351032002,"('KRDMD', 'EREGL')",0.230219373921617,"('KRDMD', 'TCELL')",0.006960212933354,"('SAHOL', 'PGSUS')",0.078815461067059,"('TSKB', 'TKFEN')",0.009739492404845
"('EKGYO', 'VAKBN')",0.025903594822401,"('PGSUS', 'EKGYO')",0.022939248720132997,"('PETKM', 'KOZAA')",0.230270682424704,"('KRDMD', 'FROTO')",0.006975078805489,"('YKBNK', 'ASELS')",0.07887247378056798,"('GARAN', 'TCELL')",0.009790811174185
"('EKGYO', 'PETKM')",0.026416451156687,"('PETKM', 'TOASO')",0.026594227028552,"('PETKM', 'ARCLK')",0.23091603053435103,"('TTKOM', 'PGSUS')",0.007015425803173001,"('HALKB', 'SAHOL')",0.078916220945819,"('EREGL', 'PGSUS')",0.009964209345281
"('TTKOM', 'TSKB')",0.028079871821304,"('BIMAS', 'TSKB')",0.026990190492964,"('EREGL', 'PGSUS')",0.230959394066905,"('KRDMD', 'SISE')",0.007037824556594,"('TTKOM', 'ASELS')",0.07907067049783,"('SAHOL', 'GARAN')",0.009968728156949
"('KOZAL', 'DOHOL')",0.029161466552599,"('DOHOL', 'TKFEN')",0.028169530540623,"('VAKBN', 'TOASO')",0.23225436015215697,"('KRDMD', 'AKBNK')",0.007095345794229,"('AKBNK', 'ASELS')",0.079190014140866,"('KRDMD', 'ASELS')",0.010019402970337
"('PETKM', 'FROTO')",0.029566582087146003,"('EKGYO', 'PETKM')",0.029183419805754,"('EKGYO', 'ISCTR')",0.23245109321058702,"('VAKBN', 'SAHOL')",0.007191715455986,"('HALKB', 'EREGL')",0.079248271676941,"('HALKB', 'SAHOL')",0.010056070121158
"('EKGYO', 'SODA')",0.030259030079437,"('PGSUS', 'TSKB')",0.029275813424114,"('TTKOM', 'PGSUS')",0.234118967452301,"('YKBNK', 'TKFEN')",0.00720166616427,"('YKBNK', 'SAHOL')",0.07942842563311099,"('HALKB', 'EREGL')",0.010065248073372
"('DOHOL', 'EKGYO')",0.033873096163585,"('KOZAA', 'DOHOL')",0.029390387053755,"('VAKBN', 'BIMAS')",0.234198079403755,"('EKGYO', 'HALKB')",0.007270623645211,"('YKBNK', 'TKFEN')",0.07944821079304,"('YKBNK', 'PGSUS')",0.010068465180376998
"('PGSUS', 'EKGYO')",0.035319109776377,"('EKGYO', 'THYAO')",0.031395613162952994,"('TSKB', 'PETKM')",0.23425196850393698,"('KRDMD', 'TUPRS')",0.007333638538667,"('PETKM', 'HALKB')",0.07963839101425702,"('YKBNK', 'HALKB')",0.010122719866697
"('EKGYO', 'ARCLK')",0.038762556236768,"('EKGYO', 'TUPRS')",0.033291823184235,"('HALKB', 'GARAN')",0.234569054066673,"('DOHOL', 'THYAO')",0.0073909297924709995,"('YKBNK', 'HALKB')",0.080946599529927,"('THYAO', 'ASELS')",0.01020609526995
"('DOHOL', 'EREGL')",0.04085816509719,"('EKGYO', 'VAKBN')",0.03563891899204,"('ISCTR', 'THYAO')",0.235223056346535,"('EREGL', 'PGSUS')",0.007395744426039001,"('TTKOM', 'GARAN')",0.081239586895524,"('TTKOM', 'ASELS')",0.010213817732882
"('EKGYO', 'YKBNK')",0.049834401946141,"('EKGYO', 'TSKB')",0.040830982343627004,"('PETKM', 'GARAN')",0.235226839496759,"('KRDMD', 'KOZAA')",0.007411355181953,"('TSKB', 'SAHOL')",0.081615046998044,"('DOHOL', 'SODA')",0.010386886746292
"('DOHOL', 'TUPRS')",0.04992101361867599,"('EKGYO', 'HALKB')",0.043154872546958996,"('KRDMD', 'THYAO')",0.23590248707215,"('EKGYO', 'BIMAS')",0.007444917568435001,"('EREGL', 'VAKBN')",0.08242377042954299,"('AKBNK', 'ASELS')",0.010439683252251
"('EKGYO', 'ASELS')",0.050145939434258,"('DOHOL', 'ARCLK')",0.04380185670745299,"('KRDMD', 'TKFEN')",0.236556487419832,"('KRDMD', 'TOASO')",0.0075368929570699995,"('GARAN', 'ISCTR')",0.082463154100484,"('VAKBN', 'TCELL')",0.010590480247745001
"('DOHOL', 'ASELS')",0.054093107594827994,"('EKGYO', 'KCHOL')",0.047591989478782994,"('VAKBN', 'KOZAA')",0.23673877347040803,"('ISCTR', 'EREGL')",0.0075374311771930005,"('DOHOL', 'SODA')",0.08276737204185801,"('TTKOM', 'GARAN')",0.010591439863477
"('EKGYO', 'TSKB')",0.05626254098903401,"('DOHOL', 'TCELL')",0.050903562282011,"('PETKM', 'THYAO')",0.2372234935164,"('KRDMD', 'VAKBN')",0.0075414041774,"('EREGL', 'PGSUS')",0.08281073672914199,"('PETKM', 'HALKB')",0.010687900608560001
"('EKGYO', 'THYAO')",0.056392536962314006,"('EKGYO', 'YKBNK')",0.051455806850643,"('VAKBN', 'KOZAL')",0.23873744619799103,"('PETKM', 'ISCTR')",0.007567454306561999,"('AKBNK', 'TCELL')",0.083208838070691,"('TSKB', 'KRDMD')",0.010716025577032
"('TSKB', 'TCELL')",0.06745365893195501,"('TUPRS', 'TSKB')",0.055597376069910005,"('YKBNK', 'VAKBN')",0.238904899135447,"('AKBNK', 'THYAO')",0.007587499882489,"('THYAO', 'GARAN')",0.08329828510272701,"('TSKB', 'DOHOL')",0.010754585197594
"('PGSUS', 'TSKB')",0.068548374678554,"('TCELL', 'TSKB')",0.056099860424368,"('PETKM', 'TKFEN')",0.23951182303585,"('EKGYO', 'ARCLK')",0.007599670730138001,"('PETKM', 'ISCTR')",0.08355691211836298,"('AKBNK', 'TKFEN')",0.010775592789099
"('TSKB', 'TOASO')",0.06870441182647599,"('TOASO', 'EKGYO')",0.061799084539987996,"('KRDMD', 'PGSUS')",0.239526860522425,"('VAKBN', 'TCELL')",0.00765223978528,"('TSKB', 'KRDMD')",0.083585273347847,"('ISCTR', 'ARCLK')",0.010881888952788
"('EKGYO', 'TKFEN')",0.068826389723065,"('THYAO', 'EKGYO')",0.06287811466544199,"('ISCTR', 'TKFEN')",0.240242319342276,"('VAKBN', 'ISCTR')",0.007671810103259,"('AKBNK', 'TKFEN')",0.08384219360001899,"('ISCTR', 'PGSUS')",0.010996096444466998
"('EKGYO', 'TCELL')",0.07099294165070098,"('TSKB', 'TOASO')",0.069588382657713,"('KRDMD', 'KOZAL')",0.240868706811451,"('TSKB', 'SISE')",0.007679821065163,"('PETKM', 'GARAN')",0.083932021787994,"('ISCTR', 'TKFEN')",0.011034058937166
"('EKGYO', 'SISE')",0.071172374576418,"('PETKM', 'KCHOL')",0.084315490576763,"('YKBNK', 'KOZAA')",0.24113066051341198,"('KRDMD', 'ARCLK')",0.0076910781105030005,"('VAKBN', 'EREGL')",0.08405843771361099,"('AKBNK', 'TCELL')",0.011071303914997
"('DOHOL', 'TKFEN')",0.07788647576362799,"('EKGYO', 'BIMAS')",0.08550730382755199,"('YKBNK', 'BIMAS')",0.241190063547083,"('TSKB', 'YKBNK')",0.007726061079103,"('THYAO', 'PGSUS')",0.08413100246310601,"('VAKBN', 'EREGL')",0.011164254526464
"('BIMAS', 'TSKB')",0.079431338648815,"('TAVHL', 'EKGYO')",0.088169289592137,"('DOHOL', 'AKBNK')",0.24220963172804502,"('ISCTR', 'ARCLK')",0.007793463865936999,"('AKBNK', 'TTKOM')",0.08420677378397999,"('EREGL', 'TCELL')",0.01132541483106
"('EKGYO', 'TOASO')",0.080215493730769,"('TOASO', 'TSKB')",0.092608519603371,"('GARAN', 'PGSUS')",0.24234838084470603,"('VAKBN', 'ASELS')",0.007799441856457,"('EREGL', 'TTKOM')",0.084331541093673,"('THYAO', 'PGSUS')",0.011379395059014998
"('PETKM', 'KCHOL')",0.083139393990319,"('EKGYO', 'AKBNK')",0.100871160548839,"('YKBNK', 'TCELL')",0.242589928057554,"('AKBNK', 'VAKBN')",0.007821138568384,"('VAKBN', 'TCELL')",0.085099263492701,"('TSKB', 'YKBNK')",0.011482949032861
"('KOZAA', 'DOHOL')",0.08331779220338299,"('DOHOL', 'SISE')",0.10890161407635199,"('TSKB', 'YKBNK')",0.242603550295858,"('ISCTR', 'SAHOL')",0.007860411055717,"('EREGL', 'TCELL')",0.085161284964989,"('ISCTR', 'THYAO')",0.011567031065229999
"('EKGYO', 'EREGL')",0.08935677755386001,"('TSKB', 'TCELL')",0.111692442931387,"('YKBNK', 'ARCLK')",0.24306358381502902,"('GARAN', 'VAKBN')",0.00789654623807,"('ISCTR', 'ARCLK')",0.085986518196113,"('EREGL', 'VAKBN')",0.011623682880766
"('KCHOL', 'TSKB')",0.10595059817087801,"('EKGYO', 'PGSUS')",0.11214320350548301,"('DOHOL', 'TTKOM')",0.243798724309001,"('HALKB', 'ASELS')",0.007932089523424,"('TSKB', 'YKBNK')",0.086123545654079,"('PETKM', 'ISCTR')",0.011688346540594
"('DOHOL', 'TCELL')",0.10973977771529199,"('KOZAL', 'EKGYO')",0.116148833286635,"('TSKB', 'KRDMD')",0.244094488188976,"('KRDMD', 'GARAN')",0.008033016022122,"('GARAN', 'SAHOL')",0.086306603880752,"('PETKM', 'GARAN')",0.011782839211553998
"('DOHOL', 'ARCLK')",0.111056324304582,"('TKFEN', 'TSKB')",0.121219485849424,"('EKGYO', 'THYAO')",0.245086705202312,"('TSKB', 'SAHOL')",0.008107870401580999,"('GARAN', 'TKFEN')",0.086735092438818,"('GARAN', 'TKFEN')",0.011802590023993
"('KOZAL', 'EKGYO')",0.11477276995191801,"('DOHOL', 'TAVHL')",0.12991562833095902,"('AKBNK', 'PGSUS')",0.24519115171916298,"('TTKOM', 'THYAO')",0.008133640439945,"('GARAN', 'ASELS')",0.08726928013292799,"('HALKB', 'PGSUS')",0.011885916831473999
"('TCELL', 'TSKB')",0.11801304227992199,"('TSKB', 'GARAN')",0.140614877170983,"('DOHOL', 'KCHOL')",0.245576786978061,"('GARAN', 'TKFEN')",0.008167487511021001,"('EREGL', 'GARAN')",0.087394569876798,"('EREGL', 'TTKOM')",0.011978010997562
"('PETKM', 'BIMAS')",0.118747448533367,"('TSKB', 'SODA')",0.146408375738273,"('VAKBN', 'GARAN')",0.246087888531618,"('EKGYO', 'AKBNK')",0.00822320154279,"('ISCTR', 'TKFEN')",0.087420871463758,"('AKBNK', 'TTKOM')",0.012087941075382
"('TUPRS', 'TSKB')",0.130083161909796,"('KOZAA', 'EKGYO')",0.170583125065068,"('VAKBN', 'THYAO')",0.246924991112691,"('KRDMD', 'SODA')",0.008326170852839,"('YKBNK', 'PGSUS')",0.08826611745382199,"('ISCTR', 'TCELL')",0.012180672177229998
"('TSKB', 'TAVHL')",0.134904485336512,"('DOHOL', 'YKBNK')",0.17754368917072502,"('ISCTR', 'GARAN')",0.24802979128778,"('GARAN', 'AKBNK')",0.008496054050925,"('GARAN', 'EREGL')",0.089098482479298,"('THYAO', 'GARAN')",0.012211907848766001
"('THYAO', 'EKGYO')",0.14121582409873001,"('TSKB', 'ISCTR')",0.184083723584594,"('TSKB', 'SODA')",0.24901185770751,"('ISCTR', 'TKFEN')",0.008510492075348,"('AKBNK', 'THYAO')",0.089104989671504,"('VAKBN', 'TKFEN')",0.012225717977695
"('TSKB', 'BIMAS')",0.143188180152238,"('TSKB', 'VAKBN')",0.19065128009385396,"('DOHOL', 'FROTO')",0.249468462083629,"('EKGYO', 'PGSUS')",0.008524705813979,"('VAKBN', 'HALKB')",0.08932291239090301,"('EREGL', 'GARAN')",0.012235560543120999
"('TOASO', 'EKGYO')",0.152614931841983,"('DOHOL', 'KOZAL')",0.195322706219912,"('DOHOL', 'EREGL')",0.250176180408739,"('ISCTR', 'THYAO')",0.008548048076875,"('ISCTR', 'THYAO')",0.089348751251109,"('TSKB', 'PGSUS')",0.012238887709112
"('EKGYO', 'GARAN')",0.164619705489754,"('YKBNK', 'BIMAS')",0.19652300451745397,"('YKBNK', 'KOZAL')",0.250648976059994,"('TSKB', 'DOHOL')",0.008588620142499,"('VAKBN', 'ASELS')",0.08963424404757699,"('GARAN', 'ISCTR')",0.012256648582277
"('EKGYO', 'SAHOL')",0.16694759645615198,"('TSKB', 'THYAO')",0.20700694980554898,"('YKBNK', 'THYAO')",0.251575931232092,"('ISCTR', 'ASELS')",0.008592008079325,"('TSKB', 'TKFEN')",0.08994463509193,"('HALKB', 'THYAO')",0.012351906880658998
"('DOHOL', 'TAVHL')",0.171316529875022,"('TSKB', 'TUPRS')",0.22458813525204896,"('DOHOL', 'TOASO')",0.251590106007067,"('HALKB', 'THYAO')",0.008625966478246,"('TTKOM', 'THYAO')",0.08996829606134697,"('AKBNK', 'THYAO')",0.012401196032248998
